RD_WRITE_DT,RD_RATING,RD_ITEM_NM,RD_CONTENT,RD_OPTION_SIZE,RD_OPTION_COLOR,RD_REVIEWER_INFO,RD_REVIEW_IMAGES,PRODUCT_TITLE
20241018,5,,아직 써보지 못했으나 유명하다고 하니 한 번 써보려구요~,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241018,5,,"올리브영에서 사서 사용해보고 만족해서 주문합니다. 썬크림은 이걸로 정착합니다. 썬크림 비싼거, 브랜드 다 써봤지만 그냥 이게 최고에요! 로션처럼 발리지만, 발림성도 산뜻하고 컬러도 없어서 이후 메이크업 할때 겹치지도 않고 더이상 말해모해요!! 썬크림 바르면 끈적거리고 찝찝하다고 싫어한 신랑도 이 제품은 그런거 없이 편한 느낌이라고 이걸로 정착하자고 합니다!",,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241018,5,,부들부들하니 삭삭 잘발려요 ㅎㅎ 피부도 별 무리없이 받아들이는 것 같아서 좋어용,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241018,5,,기존에 쓰던게 너무 좁쌀여드름도 올라오고 백탁으로 쿠션도 들뜨고해서 디파님 추천으로 사보게 되었는데 며칠 써보니 아직 트러블이나 들뜸 좁쌀여드름은 올라오지 않았어요. 순한 보습로션 바르는 느낌이라 발림성도 좋아요.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241018,5,,올리브영에서 테스터로 써봤는데 부드럽고 백탁없고 완전 촉촉하고 그래수 네이버로 샀어요 !!!!!! 너무너무 조아요 재구매 의사 또또도있습키다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241018,4,,싸게 잘 샀어요...,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241018,4,,보통 선크림 용량50미리지만 매일 바르면 얼마 못 쓰지싶네요 실물 영접해보니 작아보이는 건 용기 탓일까요 ㅎ 100미리도 있음 좋겠네요 아님 담에 주문할때 두개 사야되나... 수고하세요^^,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241018,5,,촉촉하게 잘 발립니다 처음 써보는거라 하나만 샀어요 가격이 착해서 좋내요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241018,4,,궁금해서 주문해봤어요 발림성은 좋아요 부드럽게발려서 썬크림인가 할정도요 큰자극도 없었고 백탁 역시 없어요 좀 더 써보고 후기 쓸게요 괜찮아요 ^^,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241018,5,,사용감 좋아서 자주 구매하게되요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241018,5,,진짜 올x에서 써보고 이건 꼭 사야겠다 싶었어요. 유명하다고 입소문타길래 궁금했었는데 써보니 유명할만한거같아요.촉촉발림+눈시림없음+백탁x이라 수분선크림계열이고 건성민감인 저에겐 첫 발림은 매우 만족스러운데 이제 한달쯤까지 써보고 다시 자세히 후기 가져올게요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241018,5,,발림이 좋고 끈적거리지 않아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241018,4,,만족하면서 사용하고 있어요! 눈시림이 적어서 좋네요~,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241017,5,,좋아요 운동할때쓰면 딱 좋습니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241017,5,,너무 잘 쓰고 있어요 성분 순하고 최고!!,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241016,5,,수영장에서 사용하려고 구입했는데 물에 안 지워지고 좋습니다.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241016,5,,아마존대란템이라길래 사봄 궁금,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241016,5,,촉촉하고 부드러워서 잘 발려요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241016,4,,좋운데 예민한 사람도 쓸 수 았다고 해서 샀는데 너무 따가워요. 눈이 너무너무 매워서 맨날 눈물 흘리고 그럼 겨우 다 발라놓은 거 또 발라야 해요... 근데 부드럽게 발리긴 해요. 그리고 백탁도 있어요. 그거 흡수시킨다고 오지게 문질러야 해요...,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241016,3,,좋긴한데 로션 느낌 이예요 백탁은 전혀없어요^^,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241016,5,,배송빠르고 세일해서 샀어요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241016,5,,벌써 몇번째 구매인지 모르겠습니다..발림성 좋고 옷에 묻어나지 않고..왜 많이 팔리는지 써 보면 압니다...,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241015,5,,"항상 쓰는 선크림 , 순하고 백탁 심하지 않아서 조아요. 벌써 재구매 3번째",,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241015,5,,배송빠르고 사용해봐야 겠어요.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241015,5,,유기자차는 눈시리고 콧물유발해서 잘 못쓰는데 이건 콧물유발 안해서 좋네요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241015,5,,유기자차라 백탁이없어 좋습니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241014,5,,촉촉하고 순한 것 같아요 저는 갠적으로 백탁이 없어서 아쉽네요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241014,5,,촉촉하니좋아요~~~~,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241014,5,,홍콩으로 간 친구가 이만한 제품이 없다며 구매 부탁해서 두개 샀어요! 가성비 쵝오,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241013,5,,발림성 너무 좋긴한데 눈시림은 있네요. 백탁도 없는편이라서 덧바를수있는것도 좋아요.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241012,5,,많이 묽어요. 로션 바르는 느낌입니다.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241012,5,,매일 쓰는 선크림이에요 강추!!!,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241012,5,,백탁 없어서 좋아요 만족합니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241011,5,,좋다고 얘기들어서 샀는데 진짜 좋아요 ㅋ케,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241011,5,,발림도 좋고 땀에 흘러 눈에 들어가도 덜 자극이 있네요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241011,5,,만족도 아주 좋습니다. 한가지 단점은 너무 잘 발라져서 금방 사용할거 같습니다 ㅠㅠ,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241011,5,,발리 여행가서 잘 썼어요 발림성도 부드럽고 백탁이 전혀 없어서 로션처럼 발라져 쿠션퍼프로 발라도 정말 잘 발려서 너무 좋았습니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241011,5,,그 유명한 조선 미녀의 썬크림 드디어 써 보네요. 해외에서 아주 극찬 하고 있던데 명불허전이네요. 두껍지 않고 촉촉 하면서 커버가 잘 되요. 잘 쓰고 한 달리뷰도 남겨볼게요.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241011,5,,진짜 강력 추천하는 제품입니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241010,5,,발림성도 좋고 톤업도 아주 좋아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241010,5,,잘 쓰고 있습니다.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241010,5,,청소년. 딸이 쓰기 좋습니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241010,5,,잘 사용 하겠습니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241010,5,,백탁없는데 발림성 엄청 부드럽고 가볍고!! 가장 좋은건 눈시림이 1도 없다는 점입니다!! 게다가 워터프루프도 좀 되는것같아요! 최고,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241010,5,,엄청 촉촉하고 편안하게 잘 발려요!! 백탁 하나도 없고 흡수도 금방 됩니다.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241009,5,,발림성은 제일좋았던 썬크림이였어요 계속 구매 예정입니다.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241009,5,,부드럽게 잘 발립니다. 작은 용기라 휴대용으로 사용하기 편해요.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241009,5,,배송이 매우 빠릅니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241009,5,,어머니 사드렸는데 좋아하시네요.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241009,5,,이런 선크림 처음입니다..발림성 좋고 눈 아픔도 없고 백탁현상 없으니 계속 사용하겠습니다..굿..굿...,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241008,5,,촉촉하니 만족하며 쓰고 있어요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241007,5,,아내가 사달라고 했는데 만족합니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241006,4,,잘 쓰고 있구요 생각보다는 작아서 첨엔 살짝 놀랬어요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241006,3,,생각보다 편하고 마음에 들어요.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241006,5,,좋은제품 잘 쓸게요~~,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241006,5,,이 조선미녀 지인에게 추천 받았는데 정말 좋아요 왜 인기 좋은지 알겠어요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241005,5,,부드럽게 잘 발라지고 눈 매운게 없어요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241005,5,,사용전이라 상세 설명은 차후올릴게요 리뷰 보고 좋은거 같아 구매했는데 만족했음 좋겠네요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241005,3,,감사합니다 잘 받았습니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241005,5,,지성이라 유분기가 좀 올라오긴하지만 촉촉하고 순해서 좋아오,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241004,5,,끈적임없이 너무 좋아요 계속 애용할것같네요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241004,5,,발림상은 엄청 부드러워요. 백탁도없고.. 백탁사용하다가 없는거해서 그런가.. 선크림 효과가있을까..?걱정은 들지만 발림성 좋은만큼 듬쁙 바르고있어요. 기름기는 많이 안생겨서 좋아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241004,5,,잘쓰고 있어요. 2통째 입니다.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241004,4,,적당한거 같습니다!,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241004,5,,선크림이라고 하기엔 발림이 너무 좋아요 부드럽게 펴발리고 백탁이 1도 없어요 촉촉해서 바른것 같지 않아서 좋네요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241004,5,,발림성 좋아요!!!!!!,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241003,5,,빠르게 잘 받았습니다.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241003,5,,화장전에 만족하면서 쓰고있어요! 밀리지 않아서 너무 좋아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241001,4,,발림이 가볍고 번들거리지 않아 여름 한때 잘 사용했어요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241001,4,,선크림 뭘 사용해나 너무 고민 많았는데 너무 잘 사용하고 있어요. 백탁없고 끈적이 없고 데일리로 진짜 편하게 사용하기 너무 좋아요. 다 사용하고 재구매 하여고 합니다.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241001,5,,빠른배송 촉촉한 느낌 좋아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241001,4,,촉촉하고 발림성 좋습니다.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241001,4,,미국에서 인기가 많다해서 구입해 보았어요 끈적이지 않고 좋은것 같아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20241001,5,,완전 만족 ! 배송 빨라서 너무 좋아요 감사합니다:),,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240930,4,,펴바르다 생각나서 찍어봣어요. 좋아요. 외국친구 추천받아 썼는데 나쁘진 않아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240930,5,,너무 만족해요. 트러블 유발도 안하고 발림성도 최고입니다!,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240928,5,,3번째 재구매 했어요. 지인들에게 선물도 하려고요. 아주 좋은제품입니다. 적극 추천합니다.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240928,5,,사실 선크림 쓰던게 있어서 아직 써보진 않았지만 좋다고 입소문 났으니 어련히 좋을까 싶습니다 앞으로도 좋은 제품 많이 내주세요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240927,5,,너무너무좋아요 감사합니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240926,5,,좋습니다! 굿뜨 ㅋㅋ,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240926,5,,배송 ㅋ바르조 좋아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240926,5,,리뷰보고 구매했는데 좋네요 다음에도 구매할게요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240925,5,,촉촉하고 백탁없어서 좋아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240925,5,,다소 묽은 제형인데 백탁없이 발림성이 좋네요.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240925,4,,바르기 편해서 좋아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240925,5,,부드럽고 촉촉하게 발려요 만족합니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240924,5,,아주 만족스럽습니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240924,5,,잘 사용하고 있습니다.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240924,5,,미얀마에서 인기가 많은데 수급이 어렵다고 해요 선물로 구매했습니다 한국 브랜드가 잘되니 좋네요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240924,5,,생각했던거 처럼 좋네요! 잘 쓸거 같습니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240924,5,,빠른배송 좋은제품 감사합니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240923,5,,백탁없이 촉촉하게 발리고 부드럽게 마무리되어 화장 밀림도 없고 만족합니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240923,5,,좋아요 잘 쓰고 있어요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240923,5,,발림성이 굉장히 부드러워 마치 로션을 바르는거 같아요. 그래서인지 화장전에 발라도 후에 발라도 부담스럽지 않아서 너무 좋네요.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240923,5,,부드럽게 발리고 제품명도 독특하여 좋습니다.가격도 좋아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240922,5,,사용감이 좋고 차단력도 좋아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240922,5,,엄마선물로 사드렸어요!,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240921,5,,선크림이 가볍고 눈도 별로 안시려서 좋네요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240921,4,,아직 안써봤는데 배송이 빨라서 4점 드려요. 근데 생각했던거보다 크기가 작아서 비싼편인거 같아요.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240921,5,,바르고 물놀이 해도 안지워진대서 구매했어요 다른 썬크림보다 사알짝 비싼거같은데 성분이 순해서 좋고 촉촉하게 잘발리네여,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240921,5,,지성피부라 끈적이는것을 싫어하는데 끈적임이 없어요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240921,5,,배송빨랐어여재구매의사있어요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240921,5,,부드럽고 촉촉해서 좋아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240920,5,,발림성 좋아요. 잘 쓰고 있어요.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240920,5,,생각만큼 좋습니다.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240920,5,,잘 받았습니다~~~,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240919,5,,백탁현상없고 발림성이 좋아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240919,5,,백탁이 없어 좋아요. 안바른거 같아요.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240919,5,,만족스러운 구매입니다. 배송도 빠르고 좋네요. 판매자 추천합니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240918,5,,배송도 빠르고 무난하게 사용하게 좋아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240916,5,,항상잘쓰고있는제품입니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240915,5,,좋은것같습니다 또 구매하려구요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240915,5,,촉촌한 느낌이 잘 유지되어서 좋습니다.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240915,5,,외국인친구 선물 준건데 너무 잘 쓰고있다고 하네요!,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240914,5,,좋아요~ 딱 원하는 상품,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240914,5,,좋아요~ 정착할거같아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240914,5,,잘받았습니다 잘쓸게요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240914,5,,하루만에 배송왔네요 연휴지나고 올 줄 알았는데 초스피드!! 오늘 나갈 일 있었는데 바르고 나가볼게요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240913,5,,만족스런 제품입니다^^,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240913,5,,피부가 너무 촉촉해서 좋아요:),,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240913,5,,로션바른것 같은 느낌이에요. 가볍고 촉촉해서 가을에 쓰기 좋을것 같아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240913,5,,역시 소문대로 발림성 좋고 눈 안 따갑고 흡수 빠르고 좋은 제품입니다.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240913,5,,조아요~~~~~~~,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240912,5,,선물했는데 괜찮다네요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240912,5,,썬크림 여러가지 써봤는데 제일 무난하고 좋습니다.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240912,4,,번들거리지 안아서 좋습니다..,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240912,5,,예민한 피부인데 트러블 안올라와서 좋아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240912,5,,순하구 좋아용~ 트러블도 안나용~,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240911,5,,자극없이 순해요ㅡ지성피부에는 조금안맞아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240911,5,,좋아요 감사합니다 강추합니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240911,5,,그냥 저냥 사용하기에 좋을거같고 얼마나좋은지는 써봐야겠습니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240910,5,,잘쓰고 있습니다. 예전에 디렉터파이에서 보고 샀는데 이거 워터프루프 제품으로 알고 산거같은데 제품 설명에 그런게 없어서요 워터프루프..맞지...?,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240910,5,,써보고 사용감이 좋아서 추가 주문했어요 무기자차는 넘 건조해서 건성인 저는 사용을 못해사 항상 유기자차로 발랐는데요 유기자차 단점이 눈시림이 있다는거였어요 그래서 항상 바를때 눈은 최대한 피해서 발랐었는데요 그렇게 발라도 눈시림때문에 눈물이 줄줄 흐르고 했어요근데 이제품은 유기자차임에도 눈시림이 1도 없더라구요 !! 눈두덩에도 발라봤는데 전혀 없었어요! 무엇깨문에 그러는지 알수없으나 그만큼 자극있는 성분은 배제하고 만들었다는 느낌입니다 바를때도 로션바르는것처럼 굉장히 묽고 부드러워요 백탁도 없어서 바르기 넘 편합니다 앞으로 이제품으로 계속 쓸거예요^^,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240910,5,,제가 산 선크림중에 발림성 좋고 백탁 없고 끈적임 없고 최고라고 생각합니다. 땀이 많은 편인데 흡수 잘돼서 눈 따끔거리거나 그런것도 없어여,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240910,4,,무난하고 쓸만한데ᆢ 양이 적어서 너무 금방 쓴다.화학자차인지 무기자차인지 설명 좀 자세했으면.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240910,5,,너무 좋아요 눈시림도 아예앖아요~~,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240910,4,,정말 좋아요. 외출시 애용하고 있어요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240908,5,,끈적거리지 않고 시간이 지나도 산뜻하네요. 발림성도 괜찮고 너무 좋아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240908,5,,성분이 좋다고 해서 주문했어요 발림성도 부드럽고 건성피부가 쓰기에 너무 좋네요^^ 백탁도 없어서 듬뿍 바르기에 좋아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240907,5,,부드럽고 가볍고 촉촉해서 아주 맘에 들어요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240907,5,,유기자차 선크림은 처음인데 피부트러블도 없고 진작에 바꿀걸 그랬네요 무기자차로는 못넘어갈거같아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240907,5,,최고의 썬크림을 찾았어요 온거족이 다발라요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240905,3,,잘쓰고 있습니다...,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240905,4,,다 좋은데 생각보다 양이 적은거 같아요. 나머지는 다 좋아요.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240905,5,,여름엔 좀 번들거리지만 지금부터는 딱 쓰기 좋아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240905,5,,정말 잘 사용하고 있습니다.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240905,5,,좋은상품 판매해주셔서 감사합니다 흡수가 잘되서 백태현상이 없네요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240905,5,,백탁없고 로션같이 발리고 가장중요한 피부가려움증없고 피부가 편해요 특유의번들거림이적고 촉촉하게 로션바른것같아요 재구매할거고선물용으로도 아주 좋을것같습니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240905,5,,진짜 너무너무 촉촉하고 발림성도 좋아요 다 사용하면 재구매할게요 감사합니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240904,5,,요즘 핫 템 썬크림 구매했습니다.국내서보다 해외서 핫 하다던 썬클 ㅋ 가격 젤 최저가로 득템 잘 쓸께요^^,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240904,5,,가볍게 발리고 덧발라도 백탁도 없어서 그냥 로션처럼 바를것 같아요. 애들이랑 같이 발라도 좋을것 같네요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240904,5,,아침에 발라보니 잘 발려서 좋아용,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240904,5,,리뷰가좋아서 사봤어요~~,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240904,5,,발림성이 좋고 흡수도 빠른거같아요! 바르고 끈적한거 싫어하는 분께 추천,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240903,5,,빠른 배송 높은 평점 기대,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240903,5,,소개로 써보는데 가볍게 잘 발려서 여러번 바르기 좋아요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240903,5,,밀리지도 않고 선크림 특유의 그렁것도없이 클랜징도 잘됬아여,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240903,5,,올해부터 계속 쓰는데 잘 발리고 백탁 없고 괜찮습니다.,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240903,4,,잘사용하고 있어요~~백탁도 없고 촉촉해요..트러블도 안생기고 눈시림도 없어요..용량이 작아서 큰용량도 나왔으면 좋겠어요~~,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240903,4,,괜찮습니다. 두번째 구매에요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240902,5,,어느 정도 써보고 리뷰 작성합니다. 일단 선크림을 지속적으로 쓰게 됐다는 점이 가장 좋아요. 아무리 효과가 좋다고 해도 느껴지는 건 잘 없고 불편하기만 해서 평소 선크림을 잘 쓰지 않는 편이었는데 이건 그냥 로션 같아요. 너무 좋네요. 어머니 보내드렸는데 어머니께서도 상당히 좋아하셨습니다!,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240902,5,,엄마 드렸는데 좋은것같아요~~,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240902,5,,좋아요 추천합니다 만족해요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240902,5,,"정말 너무 부드럽고 제 인생 선크림입니다,,, 닥터지 쓰다가 이걸로 갈아탔는데 정말 후회없습니당",,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240902,5,,넘좋습니다 눈시림도 없고 촉촉하고 오래가요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240902,3,,미국에서 좋다고 소문났다기에 주문해 보았는데 제가 쓰던 크림이랑 차이를 못느끼 겠어요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240901,5,,생각보다 맘에드는 물건입니다,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
20240901,5,,굳굳 아주좋음 추탐이요,,,,,조선미녀 맑은쌀선크림 50ml SPF50+ PA++++
